"Wikidata.ID","X","Name.der.Institution","Ort","Einrichtungsart","bool_OA_Website","bool_OA_Beauftragte","bool_OA.Policy","bool_OA.Leitlinie","bool_OA.PL","bool_Repositorium.URL","bool_Berliner.Erklärung","bool_OA2020","X1","score","OpenScore_institution","bundesländer_score","country_score","institutionType","add.OA_Website","add.OA_Beauftragte","add.OA_Beauftragte_URL","add.OA.Policy.URL","add.OA.Leitlinie.URL","add.Repositorium.URL","add.OA.Verlag.URL","additional.infos","item","name","coord","lat","lon","ZoomLevel"
"Q22963","Rheinland-Pfalz","Deutsche Universität für Verwaltungswissenschaften Speyer","Speyer","Universität",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,33.33,39.55,"Universität",NA,NA,NA,NA,NA,"https://dopus.uni-speyer.de/",NA,"  OA Repositorium URL:<a href='https://dopus.uni-speyer.de/'>https://dopus.uni-speyer.de/</a>","http://www.wikidata.org/entity/Q22963","Q22963","Point(8.41630833 49.31641389)",49.31641389,8.41630833,"3"
"Q2324294","Baden-Württemberg","Staatliche Akademie der Bildenden Künste Stuttgart","Stuttgart","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q2324294","Q2324294","Point(9.174288888 48.80015)",48.80015,9.1742888888889,"3"
"Q2324644","Hamburg","Staats- und Universitätsbibliothek Hamburg",NA,"Universität",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,"83.33%",83.33,32.32,39.55,"Universität","www.sub.uni-hamburg.de/service/open-access.html","Isabella Meinecke","oa-pub.hos.tuhh.de/de/authors/meinecke/","www.sub.uni-hamburg.de/service/open-access/open-access-policy-der-stabi.html",NA,"www.sub.uni-hamburg.de/bibliotheken/projekte-der-stabi/abgeschlossene-projekte/dokumentenserver-hosting.html","Hamburg University Press"," OA websites:<a href='www.sub.uni-hamburg.de/service/open-access.html'>www.sub.uni-hamburg.de/service/open-access.html</a> OA Beauftragte:<a href='Isabella Meinecke'>Isabella Meinecke</a> OA Beauftragte URL:<a href='oa-pub.hos.tuhh.de/de/authors/meinecke/'>oa-pub.hos.tuhh.de/de/authors/meinecke/</a> OA Policy URL:<a href='www.sub.uni-hamburg.de/service/open-access/open-access-policy-der-stabi.html'>www.sub.uni-hamburg.de/service/open-access/open-access-policy-der-stabi.html</a> OA Repositorium URL:<a href='www.sub.uni-hamburg.de/bibliotheken/projekte-der-stabi/abgeschlossene-projekte/dokumentenserver-hosting.html'>www.sub.uni-hamburg.de/bibliotheken/projekte-der-stabi/abgeschlossene-projekte/dokumentenserver-hosting.html</a> OA Verlag URL:<a href='Hamburg University Press'>Hamburg University Press</a>","http://www.wikidata.org/entity/Q2324644","Staats- und Universitätsbibliothek Hamburg","Point(9.98519 53.56486)",53.56486,9.98519,"3"
"Q233098","Berlin","Museum für Naturkunde - Leibniz-Institut für Evolutions- und Biodiversitätsforschung (MfN)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution",NA,NA,NA,"https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf",NA,"http://www.leibnizopen.de/home/",NA,"  OA Policy URL:<a href='https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf'>https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf</a> OA Repositorium URL:<a href='http://www.leibnizopen.de/home/'>http://www.leibnizopen.de/home/</a>","http://www.wikidata.org/entity/Q233098","Museu d'història natural de Berlín","Point(13.3792 52.5302)",52.5302,13.3792,"3"
"Q23561231","Bayern","Fraunhofer-Institut für Integrierte Systeme und Bauelementetechnologie (IISB)","Erlangen","Forschungsorganisation: Frauenhofer-Gesellschaft",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,39.16,39.55,"ForschungsInstitution","https://www.openaccess.fraunhofer.de/",NA,NA,"https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf",NA,"https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html",NA," OA websites:<a href='https://www.openaccess.fraunhofer.de/'>https://www.openaccess.fraunhofer.de/</a> OA Policy URL:<a href='https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf'>https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf</a> OA Repositorium URL:<a href='https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html'>https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html</a>","http://www.wikidata.org/entity/Q23561231","Q23561231","Point(11.030037 49.570921)",49.570921,11.030037,"3"
"Q2399120","Niedersachsen","Technische Informationsbibliothek (TIB)","Hannover","Forschungsorganisation: Leibniz-Gemeinschaft",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,45.83,39.55,"ForschungsInstitution","https://www.tib.eu/de/publizieren-archivieren/open-access",NA,NA,"https://www.tib.eu/de/die-tib/policies/open-access-policy",NA,"https://www.repo.uni-hannover.de/",NA," OA websites:<a href='https://www.tib.eu/de/publizieren-archivieren/open-access'>https://www.tib.eu/de/publizieren-archivieren/open-access</a> OA Policy URL:<a href='https://www.tib.eu/de/die-tib/policies/open-access-policy'>https://www.tib.eu/de/die-tib/policies/open-access-policy</a> OA Repositorium URL:<a href='https://www.repo.uni-hannover.de/'>https://www.repo.uni-hannover.de/</a>","http://www.wikidata.org/entity/Q2399120","Biblioteca Nacional Alemanya de Ciència i Tecnologia","Point(9.720166666 52.3815)",52.3814,9.72,"3"
"Q24175530","Hamburg","NBS Northern Business School gGmbH Hamburg","Hamburg","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,32.32,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q24175530","Q24175530","Point(10.105222222 53.571277777)",53.571277777778,10.105222222222,"3"
"Q2418934","Hessen","Theologische Fakultät Fulda","Fulda","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,34.24,39.55,"Hochschule",NA,NA,NA,NA,NA,"kidoks.bsz-bw.de/home",NA,"  OA Repositorium URL:<a href='kidoks.bsz-bw.de/home'>kidoks.bsz-bw.de/home</a>","http://www.wikidata.org/entity/Q2418934","Q2418934","Point(9.670922 50.554635)",50.5546,9.67116,"3"
"Q2418963","Hessen","Theologische Hochschule Ewersbach","Dietzhölztal","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,34.24,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q2418963","Q2418963","Point(8.30138969 50.84152985)",50.84152985,8.30138969,"3"
"Q2418970","Baden-Württemberg","Theologische Hochschule Reutlingen","Reutlingen","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q2418970","Q2418970","Point(9.2113 48.487)",48.487,9.2113,"3"
"Q24382","Nordrhein-Westfalen","Universität Bielefeld","Bielefeld","Universität",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,4,"66.67%",66.67,35.2,39.55,"Universität","www.uni-bielefeld.de/ub/digital/oa/",NA,NA,"www.uni-bielefeld.de/ub/digital/oa/resolution/",NA,"pub.uni-bielefeld.de/","ja"," OA websites:<a href='www.uni-bielefeld.de/ub/digital/oa/'>www.uni-bielefeld.de/ub/digital/oa/</a> OA Policy URL:<a href='www.uni-bielefeld.de/ub/digital/oa/resolution/'>www.uni-bielefeld.de/ub/digital/oa/resolution/</a> OA Repositorium URL:<a href='pub.uni-bielefeld.de/'>pub.uni-bielefeld.de/</a> OA Verlag URL:<a href='ja'>ja</a>","http://www.wikidata.org/entity/Q24382","Universitat de Bielefeld","Point(8.49019 52.03764)",52.03764,8.49019,"3"
"Q248702","Baden-Württemberg","Hochschule für Gestaltung Schwäbisch Gmünd","Schwäbisch Gmünd","Hochschule",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.26,39.55,"Hochschule","www.ph-gmuend.de/forschung/foerderung-von-open-access-publikationen",NA,NA,"www.ph-gmuend.de/forschung/foerderung-von-open-access-publikationen",NA,"phsg.bsz-bw.de/home",NA," OA websites:<a href='www.ph-gmuend.de/forschung/foerderung-von-open-access-publikationen'>www.ph-gmuend.de/forschung/foerderung-von-open-access-publikationen</a> OA Policy URL:<a href='www.ph-gmuend.de/forschung/foerderung-von-open-access-publikationen'>www.ph-gmuend.de/forschung/foerderung-von-open-access-publikationen</a> OA Repositorium URL:<a href='phsg.bsz-bw.de/home'>phsg.bsz-bw.de/home</a>","http://www.wikidata.org/entity/Q248702","Q248702","Point(9.793727 48.793244)",48.793244,9.793727,"3"
"Q2496174","Niedersachsen","Universität Vechta","Vechta","Universität",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,45.83,39.55,"Universität","bibliothek.uni-vechta.de/schreiben-publizieren/open-access-oa-publizieren/",NA,NA,"voado.uni-vechta.de/page/Open_Access-Erklaerung",NA,"http://voado.uni-vechta.de/",NA," OA websites:<a href='bibliothek.uni-vechta.de/schreiben-publizieren/open-access-oa-publizieren/'>bibliothek.uni-vechta.de/schreiben-publizieren/open-access-oa-publizieren/</a> OA Policy URL:<a href='voado.uni-vechta.de/page/Open_Access-Erklaerung'>voado.uni-vechta.de/page/Open_Access-Erklaerung</a> OA Repositorium URL:<a href='http://voado.uni-vechta.de/'>http://voado.uni-vechta.de/</a>","http://www.wikidata.org/entity/Q2496174","Q2496174","Point(8.29382 52.7216)",52.7216,8.29382,"3"
"Q2496396","Hessen","Universitätsklinikum Gießen und Marburg (UKGM) Standort Gießen","Gießen","Universität",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,34.24,39.55,"Universität",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q2496396","Q2496396","Point(8.80583333 50.81472222)",50.81472222,8.80583333,"3"
"Q2496401","Schleswig-Holstein","Universitätsklinikum Schleswig-Holstein (UKSH)","Kiel","Universität",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"33.33%",33.33,43.48,39.55,"Universität","www.zhb.uni-luebeck.de/lernen-publizieren/publizieren/open-access/",NA,NA,"www.zhb.uni-luebeck.de/fileadmin/files/dokumente/Policy/Open_Access_Policy_Luebeck.pdf",NA,NA,NA," OA websites:<a href='www.zhb.uni-luebeck.de/lernen-publizieren/publizieren/open-access/'>www.zhb.uni-luebeck.de/lernen-publizieren/publizieren/open-access/</a> OA Policy URL:<a href='www.zhb.uni-luebeck.de/fileadmin/files/dokumente/Policy/Open_Access_Policy_Luebeck.pdf'>www.zhb.uni-luebeck.de/fileadmin/files/dokumente/Policy/Open_Access_Policy_Luebeck.pdf</a>","http://www.wikidata.org/entity/Q2496401","Q2496401","Point(10.705985 53.837445)",54.3300361,10.1431498,"3"
"Q251061","Brandenburg","Potsdam-Institut für Klimafolgenforschung (PIK)","Potsdam","Forschungsorganisation: Leibniz-Gemeinschaft",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,45,39.55,"ForschungsInstitution","https://bib.telegrafenberg.de/publizieren/open-access/",NA,NA,"https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf",NA,"http://edoc.gfz-potsdam.de/pik/",NA," OA websites:<a href='https://bib.telegrafenberg.de/publizieren/open-access/'>https://bib.telegrafenberg.de/publizieren/open-access/</a> OA Policy URL:<a href='https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf'>https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf</a> OA Repositorium URL:<a href='http://edoc.gfz-potsdam.de/pik/'>http://edoc.gfz-potsdam.de/pik/</a>","http://www.wikidata.org/entity/Q251061","Q251061","Point(13.0643 52.3806)",52.3806,13.0643,"3"
"Q2555215","Berlin","Weierstraß-Institut für Angewandte Analysis und Stochastik (WIAS)","Berlin","Forschungsorganisation: Leibniz-Gemeinschaft",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,"66.67%",66.67,40.09,39.55,"ForschungsInstitution","https://www.wias-berlin.de/services/library/index.jsp?lang=0",NA,NA,"https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf",NA,"http://www.leibnizopen.de/home/",NA," OA websites:<a href='https://www.wias-berlin.de/services/library/index.jsp?lang=0'>https://www.wias-berlin.de/services/library/index.jsp?lang=0</a> OA Policy URL:<a href='https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf'>https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf</a> OA Repositorium URL:<a href='http://www.leibnizopen.de/home/'>http://www.leibnizopen.de/home/</a>","http://www.wikidata.org/entity/Q2555215","Q2555215","Point(13.396084 52.51261)",52.51261,13.396084,"3"
"Q255876","Hessen","Max-Planck-Institut für Biophysik","Frankfurt","Forschungsorganisation: Max-Planck-Gesellschaft",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,34.24,39.55,"ForschungsInstitution",NA,NA,NA,"openaccess.mpg.de/3544/Positionen",NA,"pure.mpg.de/",NA,"  OA Policy URL:<a href='openaccess.mpg.de/3544/Positionen'>openaccess.mpg.de/3544/Positionen</a> OA Repositorium URL:<a href='pure.mpg.de/'>pure.mpg.de/</a>","http://www.wikidata.org/entity/Q255876","Q255876","Point(8.63027778 50.17361111)",50.17361111,8.63027778,"3"
"Q2565230","Nordrhein-Westfalen","Westfälische Hochschule Gelsenkirchen Bocholt Recklinghausen","Gelsenkirchen","Hochschule",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"33.33%",33.33,35.2,39.55,"Hochschule","https://www.w-hs.de/bibliothek/bibliotheksdienste/publizieren-an-der-hochschule/",NA,NA,NA,NA,"https://whge.opus.hbz-nrw.de/",NA," OA websites:<a href='https://www.w-hs.de/bibliothek/bibliotheksdienste/publizieren-an-der-hochschule/'>https://www.w-hs.de/bibliothek/bibliotheksdienste/publizieren-an-der-hochschule/</a> OA Repositorium URL:<a href='https://whge.opus.hbz-nrw.de/'>https://whge.opus.hbz-nrw.de/</a>","http://www.wikidata.org/entity/Q2565230","Q2565230","Point(7.02806 51.5744)",51.5744,7.02806,"3"
"Q2572209","Hessen","Wilhelm Büchner Hochschule","Pfungstadt","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,34.24,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q2572209","Q2572209","Point(8.61582 49.81331)",49.81331,8.61582,"3"
"Q257792","Sachsen","Max-Planck-Institut für Kognitions- und Neurowissenschaften","Leipzig","Forschungsorganisation: Max-Planck-Gesellschaft",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution","www.cbs.mpg.de/bibliothek/service/open-access",NA,NA,"openaccess.mpg.de/3544/Positionen",NA,"pure.mpg.de/",NA," OA websites:<a href='www.cbs.mpg.de/bibliothek/service/open-access'>www.cbs.mpg.de/bibliothek/service/open-access</a> OA Policy URL:<a href='openaccess.mpg.de/3544/Positionen'>openaccess.mpg.de/3544/Positionen</a> OA Repositorium URL:<a href='pure.mpg.de/'>pure.mpg.de/</a>","http://www.wikidata.org/entity/Q257792","Q257792","Point(12.3887 51.3347)",51.3347,12.3887,"3"
"Q260107","Bayern","Hochschule für Musik Würzburg","Würzburg","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q260107","Q260107","Point(9.933947 49.792466)",49.792466,9.933947,"3"
"Q263537","Bayern","Technische Hochschule Rosenheim","Rosenheim","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,39.16,39.55,"Hochschule",NA,NA,NA,NA,NA,"opus4.kobv.de/opus4-rosenheim/home",NA,"  OA Repositorium URL:<a href='opus4.kobv.de/opus4-rosenheim/home'>opus4.kobv.de/opus4-rosenheim/home</a>","http://www.wikidata.org/entity/Q263537","Q263537","Point(12.1073 47.8674)",47.8674,12.1073,"3"
"Q2646956","Berlin","Alice Salomon Hochschule Berlin","Berlin","Hochschule",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,"50%",50,40.09,39.55,"Hochschule","www.ash-berlin.eu/studium/einrichtungen-fuer-studierende/bibliothek/open-access/","Oliver Roth (kommissarisch)","www.open-access-berlin.de/ressourcen/index.html",NA,NA,"opus4.kobv.de/opus4-ash/home",NA," OA websites:<a href='www.ash-berlin.eu/studium/einrichtungen-fuer-studierende/bibliothek/open-access/'>www.ash-berlin.eu/studium/einrichtungen-fuer-studierende/bibliothek/open-access/</a> OA Beauftragte:<a href='Oliver Roth (kommissarisch)'>Oliver Roth (kommissarisch)</a> OA Beauftragte URL:<a href='www.open-access-berlin.de/ressourcen/index.html'>www.open-access-berlin.de/ressourcen/index.html</a> OA Repositorium URL:<a href='opus4.kobv.de/opus4-ash/home'>opus4.kobv.de/opus4-ash/home</a>","http://www.wikidata.org/entity/Q2646956","Q2646956","Point(13.6053 52.5369)",52.5369,13.6053,"3"
"Q2718928","Hessen","Hochschule Geisenheim","Geisenheim","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,34.24,39.55,"Hochschule",NA,NA,NA,NA,NA,"opus4.kobv.de/opus4-hs-geisenheim/home",NA,"  OA Repositorium URL:<a href='opus4.kobv.de/opus4-hs-geisenheim/home'>opus4.kobv.de/opus4-hs-geisenheim/home</a>","http://www.wikidata.org/entity/Q2718928","Q2718928","Point(7.96139 49.9842)",49.9842,7.96139,"3"
"Q2718933","Baden-Württemberg","Hochschule Ravensburg-Weingarten","Weingarten","Hochschule",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"33.33%",33.33,35.26,39.55,"Hochschule","bibliothek.ph-weingarten.de/subsites/A-Z_O.html",NA,NA,NA,NA,"hsbwgt.bsz-bw.de/home",NA," OA websites:<a href='bibliothek.ph-weingarten.de/subsites/A-Z_O.html'>bibliothek.ph-weingarten.de/subsites/A-Z_O.html</a> OA Repositorium URL:<a href='hsbwgt.bsz-bw.de/home'>hsbwgt.bsz-bw.de/home</a>","http://www.wikidata.org/entity/Q2718933","Q2718933","Point(9.65305556 47.81416667)",47.81416667,9.65305556,"3"
"Q273263","Nordrhein-Westfalen","Rheinisch-Westfälische Technische Hochschule Aachen","Aachen","Universität",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.2,39.55,"Universität","www.ub.rwth-aachen.de/go/id/iigq",NA,NA,"www.rwth-aachen.de/cms/root/Die-RWTH/Profil/~lkcc/Open-Access-Policy-der-RWTH-Aachen/",NA,"publications.rwth-aachen.de/",NA," OA websites:<a href='www.ub.rwth-aachen.de/go/id/iigq'>www.ub.rwth-aachen.de/go/id/iigq</a> OA Policy URL:<a href='www.rwth-aachen.de/cms/root/Die-RWTH/Profil/~lkcc/Open-Access-Policy-der-RWTH-Aachen/'>www.rwth-aachen.de/cms/root/Die-RWTH/Profil/~lkcc/Open-Access-Policy-der-RWTH-Aachen/</a> OA Repositorium URL:<a href='publications.rwth-aachen.de/'>publications.rwth-aachen.de/</a>","http://www.wikidata.org/entity/Q273263","Universitat Tècnica de Renània-Westfàlia a Aquisgrà","Point(6.078055555 50.777777777)",50.777777777778,6.0780555555556,"3"
"Q277098","Niedersachsen","Max-Planck-Institut für Dynamik und Selbstorganisation (MPIDS)","Göttingen","Forschungsorganisation: Max-Planck-Gesellschaft",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,45.83,39.55,"ForschungsInstitution",NA,NA,NA,"openaccess.mpg.de/3544/Positionen",NA,"pure.mpg.de/",NA,"  OA Policy URL:<a href='openaccess.mpg.de/3544/Positionen'>openaccess.mpg.de/3544/Positionen</a> OA Repositorium URL:<a href='pure.mpg.de/'>pure.mpg.de/</a>","http://www.wikidata.org/entity/Q277098","Institut Max Planck de Dinàmica","Point(9.96737 51.5606)",51.5606,9.96737,"3"
"Q2778415","Brandenburg","Max-Planck-Institut für Gravitationsphysik (Albert-Einstein-Institut)","Potsdam","Forschungsorganisation: Max-Planck-Gesellschaft",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"83.33%",83.33,45,39.55,"ForschungsInstitution","www.aei.mpg.de/459897/publishing",NA,NA,"openaccess.mpg.de/3544/Positionen",NA,"pure.mpg.de/",NA," OA websites:<a href='www.aei.mpg.de/459897/publishing'>www.aei.mpg.de/459897/publishing</a> OA Policy URL:<a href='openaccess.mpg.de/3544/Positionen'>openaccess.mpg.de/3544/Positionen</a> OA Repositorium URL:<a href='pure.mpg.de/'>pure.mpg.de/</a>","http://www.wikidata.org/entity/Q2778415","Institut Max Planck de física gravitacional","Point(12.970278 52.416389)",52.416389,12.970278,"3"
"Q283099","Bayern","Universität der Bundeswehr München",NA,"Universität",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,39.16,39.55,"Universität","ub.hsu-hh.de/open-access-publikationsfonds-der-hsu-unibw-h/",NA,NA,"https://athene-forschung.unibw.de/132240",NA,"ub.hsu-hh.de/publizieren/",NA," OA websites:<a href='ub.hsu-hh.de/open-access-publikationsfonds-der-hsu-unibw-h/'>ub.hsu-hh.de/open-access-publikationsfonds-der-hsu-unibw-h/</a> OA Policy URL:<a href='https://athene-forschung.unibw.de/132240'>https://athene-forschung.unibw.de/132240</a> OA Repositorium URL:<a href='ub.hsu-hh.de/publizieren/'>ub.hsu-hh.de/publizieren/</a>","http://www.wikidata.org/entity/Q283099","Q283099","Point(11.63813 48.08032)",48.08032,11.63813,"3"
"Q28738614","Baden-Württemberg","Hochschule für Kirchenmusik der Evangelischen Landeskirche in Baden","Heidelberg","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q28738614","Q28738614","Point(8.68213 49.40221)",49.40221,8.68213,"3"
"Q28739095","Nordrhein-Westfalen","Fachhochschule des Mittelstands (FHM)","Bielefeld","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q28739095","Q28739095","Point(8.53459 52.01691)",52.01691,8.53459,"3"
"Q28890073","Nordrhein-Westfalen","Fraunhofer-Institut für Entwurfstechnik Mechatronik (IEM)","Paderborn","Forschungsorganisation: Frauenhofer-Gesellschaft",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,35.2,39.55,"ForschungsInstitution","https://www.openaccess.fraunhofer.de/",NA,NA,"https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf",NA,"https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html",NA," OA websites:<a href='https://www.openaccess.fraunhofer.de/'>https://www.openaccess.fraunhofer.de/</a> OA Policy URL:<a href='https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf'>https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf</a> OA Repositorium URL:<a href='https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html'>https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html</a>","http://www.wikidata.org/entity/Q28890073","Q28890073","Point(8.737848 51.730414)",51.730414,8.737848,"3"
