"Wikidata.ID","X","Name.der.Institution","Ort","Einrichtungsart","OA.Webseite.der.Institution","OA.Beauftragte.r","OA.Policy","OA.Leitlinie","Berliner.Erklärung","OA2020","bool_OA_Website","bool_OA_Beauftragte","bool_OA.Policy","bool_OA.Leitlinie","bool_OA.PL","bool_Repositorium.URL","bool_Berliner.Erklärung","bool_OA2020","X1","score","OpenScore_institution","bundesländer_score","country_score","institutionType"
"Q1470119","Sachsen","Leibniz-Institut für jüdische Geschichte und Kultur - Simon Dubnow (DI)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution"
"Q835883","Sachsen","Leibniz-Institut für Festkörper- und Werkstoffforschung Dresden (IFW) e.V.","Dresden","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.ifw-dresden.de/de/ueber-uns/bibliothek/open-access","https://ifwlib.bibliotheca-open.de/de-de/Open-Access/Definition-und-weiterf%C3%BChrende-Links","ja",NA,"ja, als WGL","ja, als WGL","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",6,"100%",100,51.33,39.55,"ForschungsInstitution"
"Q1813774","Sachsen","Leibniz-Institut für ökologische Raumentwicklung (IÖR) e.V.","Dresden","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution"
"Q1813759","Sachsen","Leibniz-Institut für Oberflächenmodifizierung (IOM)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution"
"Q1739877","Sachsen","Leibniz-Institut für Polymerforschung Dresden (IPF)","Dresden","Forschungsorganisation: Leibniz-Gemeinschaft","http://www.ipfdd.de/de/organisation/abteilungen-und-gruppen/gruppen-der-verwaltung-und-technische-dienste/bibliothek/open-access/",NA,"ja",NA,"ja, als WGL","ja, als WGL","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution"
"Q1499019","Sachsen","Leibniz-Institut für Geschichte und Kultur des östlichen Europa (GWZO)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.leibniz-gwzo.de/de/transfer/publikationen",NA,"ja",NA,"ja, als WGL","ja, als WGL","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution"
"Q1813740","Sachsen","Leibniz-Institut für Länderkunde (IfL)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft","https://leibniz-ifl.de/forschung/publikationen-1/open-access",NA,"ja",NA,"ja, als WGL","ja, als WGL","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution"
"Q1607075","Sachsen","Leibniz-Institut für Troposphärenforschung e.V. (TROPOS)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution"
"Q257792","Sachsen","Max-Planck-Institut für Kognitions- und Neurowissenschaften","Leipzig","Forschungsorganisation: Max-Planck-Gesellschaft","www.cbs.mpg.de/bibliothek/service/open-access",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution"
"Q1912059","Sachsen","Max-Planck-Institut für Chemische Physik fester Stoffe (MPI CPfS)","Dresden","Forschungsorganisation: Max-Planck-Gesellschaft","www.cpfs.mpg.de/de/library/open_access",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution"
"Q682926","Sachsen","Max-Planck-Institut für evolutionäre Anthropologie (MPI EVA)","Leipzig","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution"
"Q1912085","Sachsen","Max-Planck-Institut für Mathematik in den Naturwissenschaften (MIS)","Leipzig","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution"
"Q317361","Sachsen","Max-Planck-Institut für molekulare Zellbiologie und Genetik (MPI-CBG)","Dresden","Forschungsorganisation: Max-Planck-Gesellschaft","www.molgen.mpg.de/107364/Open_Access",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,51.33,39.55,"ForschungsInstitution"
"Q1912086","Sachsen","Max-Planck-Institut für Physik komplexer Systeme","Dresden","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,51.33,39.55,"ForschungsInstitution"
"Q1622222","Sachsen","Hochschule für Technik und Wirtschaft Dresden (HTW)","Dresden","Hochschule","https://www.htw-dresden.de/oa",NA,"ja",NA,"ja","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,51.33,39.55,"Hochschule"
"Q1622216","Sachsen","Hochschule für Technik, Wirtschaft und Kultur Leipzig (HTWK)","Leipzig","Hochschule","https://bibliothek.htwk-leipzig.de/publizieren/open-access/","Astrid Schiemichen","nein","https://www.htwk-leipzig.de/fileadmin/portal/intranet/HTWK/intern/6_Strategien_und_Prozesse/Konzepte_und_Strategien/2019_Open-Science-Leitlinie.pdf","ja","nein","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE",5,"83.33%",83.33,51.33,39.55,"Hochschule"
NA,"Sachsen","Vitruvius Hochschule Leipzig","Leipzig","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.33,39.55,"Hochschule"
NA,"Sachsen","Berufsakademie Sachsen","Glauchau","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.33,39.55,"Hochschule"
"Q1258462","Sachsen","DIU - Dresden International University","Dresden","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,51.33,39.55,"Hochschule"
NA,"Sachsen","Evangelische Hochschule Moritzburg","Moritzburg","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.33,39.55,"Hochschule"
"Q1380226","Sachsen","Evangelische Hochschule Dresden - University of Applied Sciences for Social Work, Education and Nursing","Dresden","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.33,39.55,"Hochschule"
"Q1391187","Sachsen","Fachhochschule Dresden (FHD)","Dresden","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.33,39.55,"Hochschule"
"Q884503","Sachsen","Westsächsische Hochschule Zwickau","Zwickau","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,51.33,39.55,"Hochschule"
"Q464752","Sachsen","Hochschule für Bildende Künste Dresden","Dresden","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.33,39.55,"Hochschule"
"Q468181","Sachsen","Hochschule für Musik Carl Maria von Weber Dresden","Dresden","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,51.33,39.55,"Hochschule"
"Q1622226","Sachsen","Hochschule für Telekommunikation Leipzig","Leipzig","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.33,39.55,"Hochschule"
"Q312578","Sachsen","Hochschule für Musik und Theater Felix Mendelssohn Bartholdy Leipzig","Leipzig","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,51.33,39.55,"Hochschule"
"Q202952","Sachsen","Hochschule Mittweida, University of Applied Sciences","Mittweida","Hochschule","https://www.hsb.hs-mittweida.de/open-access/",NA,NA,"https://www.hsb.hs-mittweida.de/index.php?eID=tx_nawsecuredl&u=0&g=0&t=1625441011&hash=d87b56b93e10e59531a6caf613166d5525c7baa7&file=fileadmin/verzeichnisfreigaben/hsb/dokumente/OA_Leitlinien.pdf","nein","nein","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE",3,"50%",50,51.33,39.55,"Hochschule"
NA,"Sachsen","Hochschule für öffentliche Verwaltung und Rechtspflege und Fortbildungszentrum des Freistaates Sachsen (FHSV-FoBiZ)","Meißen","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,51.33,39.55,"Hochschule"
"Q1622147","Sachsen","Hochschule Zittau/Görlitz","Zittau","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.33,39.55,"Hochschule"
"Q1380217","Sachsen","Hochschule für Kirchenmusik Dresden","Dresden","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.33,39.55,"Hochschule"
"Q2048456","Sachsen","Palucca Hochschule für Tanz Dresden","Dresden","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.33,39.55,"Hochschule"
"Q1509323","Sachsen","Hochschule der Sächsischen Polizei (FH)","Rothenburg","Hochschule",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.33,39.55,"Hochschule"
"Q154804","Sachsen","Universität Leipzig","Leipzig","Universität","www.ub.uni-leipzig.de/open-science/publikationsfonds/",NA,"ja",NA,"ja","ja","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,51.33,39.55,"Universität"
"Q159630","Sachsen","Technische Universität Chemnitz","Chemnitz","Universität","www.tu-chemnitz.de/ub/publizieren/openaccess/",NA,"ja",NA,"ja","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,51.33,39.55,"Universität"
"Q158158","Sachsen","Technische Universität Dresden","Dresden","Universität","tu-dresden.de/forschung-transfer/forschungsinformationen/open-access","Prof. Dr. Angela Rösen-Wolff","ja",NA,"ja","nein","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE",5,"83.33%",83.33,51.33,39.55,"Universität"
"Q689854","Sachsen","Technische Universität Bergakademie Freiberg","Freiberg","Universität","tu-freiberg.de/ub/publizieren/open-access",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",3,"50%",50,51.33,39.55,"Universität"
"Q679945","Sachsen","HHL Leipzig Graduate School of Management","Leipzig","Universität",NA,NA,NA,NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.33,39.55,"Universität"
"Q1111030","Sachsen-Anhalt","Fraunhofer-Center für Silizium-Photovoltaik CSP","Halle","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,51.52,39.55,"ForschungsInstitution"
"Q1452005","Sachsen-Anhalt","Fraunhofer-Institut für Fabrikbetrieb und -automatisierung (IFF)","Magdeburg","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","nein","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",3,"50%",50,51.52,39.55,"ForschungsInstitution"
"Q21997375","Sachsen-Anhalt","Fraunhofer-Institut für Mikrostruktur von Werkstoffen und Systemen (IMWS)","Halle","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,51.52,39.55,"ForschungsInstitution"
NA,"Sachsen-Anhalt","Fraunhofer-Pilotanlagenzentrum für Polymersynthese und -verarbeitung (PAZ)","Schkopau","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,51.52,39.55,"ForschungsInstitution"
"Q832219","Sachsen-Anhalt","Leibniz-Institut für Agrarentwicklung in Transformationsökonomien (IAMO)","Halle","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.iamo.de/institut/open-access/",NA,"ja",NA,"ja, als WGL","ja, als WGL","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,51.52,39.55,"ForschungsInstitution"
"Q1522976","Sachsen-Anhalt","Leibniz-Institut für Pflanzenbiochemie (IPB)","Halle","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.ipb-halle.de/oeffentlichkeit/aktuelles/artikel-detail/open-access-freier-zugang-zu-forschungsdaten/",NA,"ja",NA,"ja, als WGL","ja, als WGL","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,51.52,39.55,"ForschungsInstitution"
"Q1354858","Sachsen-Anhalt","Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung (IPK)","Gatersleben","Forschungsorganisation: Leibniz-Gemeinschaft",NA,"Dr. Catrin Kaydamov","ja",NA,"ja, als WGL","ja, als WGL","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,51.52,39.55,"ForschungsInstitution"
"Q1665047","Sachsen-Anhalt","Leibniz-Institut für Wirtschaftsforschung Halle (IWH)","Halle","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,51.52,39.55,"ForschungsInstitution"
"Q1813753","Sachsen-Anhalt","Leibniz-Institut für Neurobiologie (LIN)","Magdeburg","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.lin-magdeburg.de/service/bibliothek",NA,"ja",NA,"ja, als WGL","ja, als WGL","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,51.52,39.55,"ForschungsInstitution"
"Q1636610","Sachsen-Anhalt","Max-Planck-Institut für ethnologische Forschung","Halle","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,51.52,39.55,"ForschungsInstitution"
"Q1912088","Sachsen-Anhalt","Max-Planck-Institut für Mikrostrukturphysik","Halle","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,51.52,39.55,"ForschungsInstitution"
"Q1438623","Sachsen-Anhalt","Max-Planck-Institut für Dynamik komplexer technischer Systeme","Magdeburg","Forschungsorganisation: Max-Planck-Gesellschaft","www.mpi-magdeburg.mpg.de/divisions/library/publication-services",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,51.52,39.55,"ForschungsInstitution"
"Q1622074","Sachsen-Anhalt","Hochschule Anhalt","Köthen","Hochschule","www.hs-anhalt.de/hochschule-anhalt/einrichtungen/bibliothek/publizieren.html",NA,"nein","ja","ja","nein","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,51.52,39.55,"Hochschule"
"Q1391214","Sachsen-Anhalt","Fachhochschule Polizei Sachsen-Anhalt","Aschersleben","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.52,39.55,"Hochschule"
"Q1011953","Sachsen-Anhalt","Burg Giebichenstein Kunsthochschule Halle","Halle","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,51.52,39.55,"Hochschule"
"Q1380222","Sachsen-Anhalt","Evangelische Hochschule für Kirchenmusik","Halle","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,51.52,39.55,"Hochschule"
"Q1622105","Sachsen-Anhalt","Hochschule Harz","Wernigerode","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,51.52,39.55,"Hochschule"
"Q1622123","Sachsen-Anhalt","Hochschule Magdeburg-Stendal","Magdeburg","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,51.52,39.55,"Hochschule"
"Q1622126","Sachsen-Anhalt","Hochschule Merseburg","Merseburg","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,51.52,39.55,"Hochschule"
"Q538520","Sachsen-Anhalt","Theologische Hochschule Friedensau","Friedensau","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",1,"16.67%",16.67,51.52,39.55,"Hochschule"
"Q655866","Sachsen-Anhalt","Otto-von-Guericke-Universität Magdeburg","Magdeburg","Universität","www.ub.ovgu.de/Publizieren+_+Open+Access/Open+Access.html",NA,"ja",NA,"ja","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,51.52,39.55,"Universität"
"Q32120","Sachsen-Anhalt","Martin-Luther-Universität Halle-Wittenberg","Halle","Universität","openscience.bibliothek.uni-halle.de/",NA,"ja",NA,"nein","nein","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",3,"50%",50,51.52,39.55,"Universität"
"Q17321716","Schleswig-Holstein","Fraunhofer Einrichtung für Marine Biotechnologie und Zelltechnik (EMB)","Lübeck","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,43.48,39.55,"ForschungsInstitution"
"Q1366559","Schleswig-Holstein","Fraunhofer-Institut für Siliziumtechnologie (ISIT)","Itzehoe","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",4,"66.67%",66.67,43.48,39.55,"ForschungsInstitution"
"Q323945","Schleswig-Holstein","GEOMAR Helmholtz-Zentrum für Ozeanforschung Kiel","Kiel","Forschungsorganisation: Helmholtz-Gemeinschaft","https://oceanrep.geomar.de/oa.html","Barbara Schmidt","nein","https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288","ja, als HGF","ja","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE",6,"100%",100,43.48,39.55,"ForschungsInstitution"
"Q1290544","Schleswig-Holstein","Helmholtz-Zentrum Geesthacht (HZG) - Zentrum für Material- und Küstenforschung GmbH","Geesthacht","Forschungsorganisation: Helmholtz-Gemeinschaft","www.hzg.de/campus_career/library/open_access/","Dr. Gisbert Breitbach","nein","https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288","ja, als HGF","ja","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE",6,"100%",100,43.48,39.55,"ForschungsInstitution"
"Q1438161","Schleswig-Holstein","Forschungszentrum Borstel - Leibniz Lungenzentrum","Borstel","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,43.48,39.55,"ForschungsInstitution"
"Q1665030","Schleswig-Holstein","Institut für Weltwirtschaft an der Universität Kiel (IfW)","Kiel","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",4,"66.67%",66.67,43.48,39.55,"ForschungsInstitution"
"Q101831568","Schleswig-Holstein","IPN - Leibniz-Institut für die Pädagogik der Naturwissenschaten und Mathematik","Kiel","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.ipn.uni-kiel.de/de/das-ipn/bibliothek/open-access-1",NA,"ja",NA,"ja, als WGL","ja, als WGL","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,43.48,39.55,"ForschungsInstitution"
"Q317179","Schleswig-Holstein","ZBW - Leibniz-Informationszentrum Wirtschaft","Kiel","Forschungsorganisation: Leibniz-Gemeinschaft","http://www.zbw.eu/de/ueber-uns/arbeitsschwerpunkte/open-access","Olaf Siegert","ja",NA,"ja, als WGL","ja, als WGL","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",6,"100%",100,43.48,39.55,"ForschungsInstitution"
"Q1493545","Schleswig-Holstein","Max-Planck-Institut für Evolutionsbiologie","Plön","Forschungsorganisation: Max-Planck-Gesellschaft","www.evolbio.mpg.de/3139036/Publishopenaccess",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",5,"83.33%",83.33,43.48,39.55,"ForschungsInstitution"
"Q1305888","Schleswig-Holstein","Muthesius-Kunsthochschule Kiel","Kiel","Hochschule",NA,NA,"nein",NA,"nein","nein","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"0%",0,43.48,39.55,"Hochschule"
